date;Lead;Mid;Lag;mktrf;smb;hml;rf
1993-01-01;3.879953070944879;13.457952746283206;14.953791803960303;11.16;24.36;70.44;2.7600000000000002
1993-02-01;29.461880434934464;-2.763002471821157;19.895471109327698;1.44;-41.160000000000004;77.03999999999999;2.64
1993-03-01;28.35400094601829;28.131894163945635;34.12066796759689;27.599999999999998;2.7600000000000002;14.64;3.0
1993-04-01;4.969977378133636;-43.304087604819394;-21.441203424763255;-36.599999999999994;-8.399999999999999;31.32;2.88
1993-05-01;15.911486404687023;37.53807654038576;51.53699098070694;34.68;23.52;-40.92;2.64
1993-06-01;18.199836845095405;-2.432291127038878;18.428875904922403;3.7199999999999998;-3.7199999999999998;31.44;3.0
1993-07-01;14.094598689893285;-15.073838614681621;25.47335506864496;-4.08;11.16;39.0;2.88
1993-08-01;31.865940887830455;54.11624865035146;42.53871413120995;44.519999999999996;3.7199999999999998;-5.4;3.0
1993-09-01;-15.813752143226525;-2.9663745751839006;22.333635590379494;-1.44;37.32;-5.28;3.12
1993-10-01;28.631902765376275;35.108389657872344;-17.902743149104975;16.919999999999998;17.4;-18.48;2.64
1993-11-01;-20.16583755473249;-16.289146352819674;-28.529359112354825;-22.68;-17.04;-3.24;3.0
1993-12-01;36.23319186795372;29.120772767073973;4.322174624736635;19.799999999999997;14.64;6.84;2.7600000000000002
1994-01-01;14.267554162347501;48.22710830871442;40.290657378645136;34.44;1.7999999999999998;25.08;3.0
1994-02-01;-48.05977661809314;-23.749555760302265;-21.054683313798012;-30.599999999999998;32.76;-17.4;2.52
1994-03-01;-56.64697437978803;-56.71229259252368;-44.524648654532186;-57.36;-11.76;15.48;3.24
1994-04-01;9.77691461110709;9.503311755832314;30.110209000731402;8.16;-11.040000000000001;20.16;3.24
1994-05-01;-20.73296606467819;8.388783260160217;39.498582375350935;6.959999999999999;-24.119999999999997;2.4000000000000004;3.7199999999999998
1994-06-01;-38.40813109790939;-32.296642033752775;-29.057109543214416;-36.36;-5.4;20.28;3.7199999999999998
1994-07-01;50.1406345198083;37.484000528761044;33.44033509663052;33.839999999999996;-20.64;7.4399999999999995;3.3600000000000003
1994-08-01;28.13619385470924;61.594185413465624;35.70208629327078;48.12;16.080000000000002;-33.72;4.4399999999999995
1994-09-01;-20.8741362520774;-16.454533852110167;-59.2000009096939;-27.72;33.96;-22.919999999999998;4.4399999999999995
1994-10-01;4.762636299653302;27.247226848718938;2.85272984483771;16.080000000000002;-28.200000000000003;-20.88;4.5600000000000005
1994-11-01;-36.18559897870083;-42.99203770546703;-63.49157074597987;-48.480000000000004;3.12;-11.28;4.4399999999999995
1994-12-01;38.036148664918365;8.529284346946904;16.796768452344164;10.32;0.48;6.48;5.28
1995-01-01;33.13888059931975;13.117549528915962;58.2147931581877;21.6;-31.799999999999997;9.72;5.04
1995-02-01;34.07427771178344;45.84840618431498;60.38302822489688;43.56;-8.040000000000001;13.080000000000002;4.800000000000001
1995-03-01;20.77365173776993;42.097857190495674;18.214022701683994;26.28;-8.28;-13.200000000000001;5.5200000000000005
1995-04-01;-8.321119359205696;42.12036023194012;21.602792900290687;25.32;-7.5600000000000005;27.240000000000002;5.28
1995-05-01;51.44540140363613;32.236350430264075;62.96038226321191;34.8;-26.52;20.64;6.48
1995-06-01;35.79434749172316;37.47024363609672;22.277842476214655;32.64;35.160000000000004;-27.36;5.64
1995-07-01;39.21948967570921;53.702695985602034;39.34899055981059;44.64;25.08;-20.04;5.4
1995-08-01;13.950033458505269;-2.7943468378483938;41.8302132407048;6.6000000000000005;19.080000000000002;32.519999999999996;5.64
1995-09-01;63.56543688603802;32.27878969856213;61.163544115834206;40.2;-25.32;-9.0;5.16
1995-10-01;-8.143622916291527;-13.858434847486526;-25.337344143494406;-18.240000000000002;-45.0;-8.879999999999999;5.64
1995-11-01;47.41423088769084;47.314288050248315;71.91288171298726;47.519999999999996;-14.04;11.399999999999999;5.04
1995-12-01;40.4238141671176;9.272766430195702;17.328736769411563;12.36;6.959999999999999;10.44;5.88
1996-01-01;47.025481862092036;30.973198088261327;22.878388939053156;27.119999999999997;-31.44;3.5999999999999996;5.16
1996-02-01;-12.938560801676;28.884754248003937;12.942826479762937;15.96;22.56;-17.04;4.68
1996-03-01;-3.5475277018298543;14.14310543867518;30.20297198357949;8.76;15.72;12.120000000000001;4.68
1996-04-01;-8.116826046445569;32.58044985496956;37.52232930176096;24.72;58.92;-46.92;5.5200000000000005
1996-05-01;40.864565578230945;30.107503449836884;31.31794902737859;28.32;36.599999999999994;-14.399999999999999;5.04
1996-06-01;15.366377466064085;-10.478799193898475;-4.3916618083731205;-13.68;-42.96;18.72;4.800000000000001
1996-07-01;-66.58681753493785;-76.2078699041044;-39.07897204753356;-71.64;-46.08;53.400000000000006;5.4
1996-08-01;28.5272046846192;33.71842707045472;54.883995736566035;33.24;27.599999999999998;-5.5200000000000005;4.92
1996-09-01;55.10421760736719;66.90156609927841;61.0902991457136;60.12;-10.56;-37.8;5.28
1996-10-01;29.08271781236061;18.69165615993009;7.794627210002815;10.32;-53.28;61.44;5.04
1996-11-01;60.443096235188584;93.74395950079028;58.38573494980469;75.0;-46.68;13.919999999999998;4.92
1996-12-01;-9.500770307437907;-12.920192063109145;-11.316287212848462;-20.4;38.400000000000006;10.68;5.5200000000000005
1997-01-01;43.12735564636038;70.32258944353549;70.20647991594842;59.760000000000005;-22.080000000000002;-19.799999999999997;5.4
1997-02-01;-2.811866521548395;-8.833264332991794;41.79260635806155;-5.88;-34.8;62.400000000000006;4.68
1997-03-01;-47.76305220662231;-43.70733084342389;-72.40520269509489;-60.239999999999995;-4.5600000000000005;45.72;5.16
1997-04-01;108.87401036347872;38.79482608633293;67.98280989244896;48.480000000000004;-67.80000000000001;-0.8400000000000001;5.16
1997-05-01;99.29243498547613;81.33290088157756;88.09616776917878;80.88;58.67999999999999;-46.44;5.88
1997-06-01;47.00643512837725;47.63676651390375;79.85322024710646;49.199999999999996;15.96;14.76;4.4399999999999995
1997-07-01;103.43208463580207;103.5612657599024;49.93866159694667;87.96000000000001;-33.599999999999994;9.84;5.16
1997-08-01;-67.74535379667348;-22.91239175542612;-72.47808676355321;-49.800000000000004;87.72;16.56;4.92
1997-09-01;80.03681310110463;60.953963416924026;77.2918141123553;64.19999999999999;31.32;0.12;5.28
1997-10-01;-26.4464533914525;-50.080595139315136;-44.80292351503322;-45.599999999999994;-8.16;23.4;5.04
1997-11-01;46.84573958610822;33.209011443948974;42.01936313712311;35.76;-59.400000000000006;9.48;4.68
1997-12-01;60.495488361953434;0.7597245243274886;15.499836671494812;15.84;-28.200000000000003;41.400000000000006;5.76
1998-01-01;17.386158786247766;16.117734317282594;-26.318241157215297;1.7999999999999998;-13.919999999999998;-17.4;5.16
1998-02-01;85.37948781231665;88.533547062476;92.70827850793191;84.48;0.0;-1.56;4.68
1998-03-01;41.48972548761948;70.46898980237083;62.82142447668545;57.12;-11.16;12.600000000000001;4.68
1998-04-01;7.787499468133153;18.11074667380226;6.466270565039186;8.76;2.4000000000000004;8.879999999999999;5.16
1998-05-01;-34.067048895343866;-29.761633819120327;-29.241836046431658;-36.839999999999996;-44.88;49.92;4.800000000000001
1998-06-01;18.36981921642191;44.21883784115318;40.17252724162059;38.160000000000004;-37.92;-27.96;4.92
1998-07-01;2.724993502813142;-53.50927748622093;-1.2805023704018506;-29.52;-61.44;-11.52;4.800000000000001
1998-08-01;-175.85982523921587;-172.91843456756504;-218.0293545823191;-192.95999999999998;-63.72;40.8;5.16
1998-09-01;62.53709597924716;91.39797447566028;52.48159117004892;73.80000000000001;-1.6800000000000002;-39.72;5.5200000000000005
1998-10-01;149.4047440384225;65.17557274734872;108.03632409987219;85.56;-39.480000000000004;-26.52;3.84
1998-11-01;93.23296892811577;74.03955736361806;65.53047017301343;73.19999999999999;12.84;-37.8;3.7199999999999998
1998-12-01;117.99810106232786;54.75616377356449;80.15316785366986;73.92;-4.199999999999999;-53.519999999999996;4.5600000000000005
1999-01-01;6.111084850602086;32.04722777885348;115.31756553802914;42.0;4.4399999999999995;-48.36;4.199999999999999
1999-02-01;-15.23724389057052;-40.264262932329316;-79.05324691320264;-48.96;-68.03999999999999;16.799999999999997;4.199999999999999
1999-03-01;33.307734407574884;39.09428522841318;50.78005381726578;41.400000000000006;-47.160000000000004;-31.799999999999997;5.16
1999-04-01;51.75361394826432;58.96244767759323;27.289671836532115;51.96;48.0;30.36;4.4399999999999995
1999-05-01;-3.684920715278693;-30.384856869810633;-15.864467791261319;-29.52;41.04;28.799999999999997;4.08
1999-06-01;110.57347622711885;43.14799041699794;82.86467499456046;57.239999999999995;36.599999999999994;-43.2;4.800000000000001
1999-07-01;-57.26987983612941;-32.55712028344242;-20.2592314299056;-41.88;32.04;-9.120000000000001;4.5600000000000005
1999-08-01;-41.16533841004936;9.320183230820959;-48.13163901021311;-16.56;-15.24;-15.72;4.68
1999-09-01;-49.99868277286281;-28.96746885754888;-5.219522828941267;-33.480000000000004;39.96;-40.8;4.68
1999-10-01;61.856927750444555;80.36472201837361;54.1594494283905;73.44;-83.4;-34.56;4.68
1999-11-01;97.16181559171486;5.5220651656136095;101.27943864974904;40.44;88.44;-78.12;4.32
1999-12-01;174.60039064125095;10.031073833518581;246.98604465082076;92.64;85.44;-104.88;5.28
2000-01-01;-47.18419590847858;-51.708687759963624;-56.56100107845677;-56.88;59.400000000000006;-3.4799999999999995;4.92
2000-02-01;-16.275459301731164;49.99926995705627;-76.31806887047962;29.400000000000002;260.4;-119.16;5.16
2000-03-01;91.21492669462017;87.18863281037787;184.5089575776689;62.400000000000006;-202.32;88.56;5.64
2000-04-01;-62.50355864840499;-56.346866331134564;-33.340112911995085;-76.80000000000001;-92.76;103.32;5.5200000000000005
2000-05-01;-36.57600952789857;-66.66421723023919;46.730230820612235;-53.04;-61.32000000000001;30.72;6.0
2000-06-01;17.445699108532718;92.44680601887183;-49.0066968309458;55.67999999999999;166.2;-118.32;4.800000000000001
2000-07-01;-44.898968013632214;3.109372791383841;-82.0651741074293;-30.119999999999997;-33.12;96.72;5.76
2000-08-01;111.30913745776112;85.3178501200419;68.1594774314662;84.36;-13.799999999999999;-7.92;6.0
2000-09-01;-49.2293227635698;-66.91013173328479;-82.77418972313131;-65.4;-15.84;73.56;6.12
2000-10-01;0.6004684249995733;-31.268889518757632;-35.31465096162373;-33.12;-45.599999999999994;67.67999999999999;6.720000000000001
2000-11-01;-48.72484049369176;-112.58424502047087;-247.70377666981597;-128.64000000000001;-33.24;135.12;6.12
2000-12-01;109.96834230825837;-1.8749711817483337;-51.57212681507956;14.28;11.52;88.44;6.0
2001-01-01;-16.044234031485352;47.008335573182926;88.1471716243282;37.56;78.48;-58.32000000000001;6.48
2001-02-01;-34.542448945359446;-119.74902348388447;-132.8469788000863;-120.60000000000001;-8.64;154.44;4.5600000000000005
2001-03-01;-65.04605555899857;-87.87446624128853;-147.66998482501182;-87.12;4.08;77.52;5.04
2001-04-01;69.22473047985746;136.29371337494166;67.06411962173198;95.28;6.48;-56.64;4.68
2001-05-01;35.51789312696979;2.200481532843936;6.5834836046022485;8.64;31.08;38.160000000000004;3.84
2001-06-01;-14.475433441912415;-19.209253801039893;-49.362117684003934;-23.28;72.36;-12.36;3.3600000000000003
2001-07-01;-44.320428767930395;9.446963602502512;-81.16703430573877;-25.56;-52.199999999999996;66.84;3.5999999999999996
2001-08-01;-39.79081976701889;-53.358480504835214;-145.50079797646714;-77.52;30.0;30.119999999999997;3.7199999999999998
2001-09-01;-106.64520279551567;-77.11411773969562;-225.22528688234723;-111.0;-73.44;19.200000000000003;3.3600000000000003
2001-10-01;23.436019075312277;6.705409904860737;131.9422456911425;29.52;91.56;-97.19999999999999;2.64
2001-11-01;47.964690895989015;77.18139648796318;172.13337198167076;90.48;-4.92;24.119999999999997;2.04
2001-12-01;40.05756397603563;18.361470386530982;19.95857950150109;19.32;54.84;13.200000000000001;1.7999999999999998
2002-01-01;-20.340809669922763;-42.49119923299136;21.56273704923519;-17.28;14.28;39.96;1.6800000000000002
2002-02-01;7.755584413599919;-24.867030460603548;-74.07021594003994;-27.48;-13.200000000000001;30.0;1.56
2002-03-01;67.06319784239527;45.5274933925477;76.76669474575638;50.88;50.760000000000005;13.200000000000001;1.56
2002-04-01;-22.892143654516317;-87.61339347460827;-44.56918993241485;-62.400000000000006;71.28;47.04;1.7999999999999998
2002-05-01;-0.3479258529628972;-27.85049808880254;2.826398709588102;-16.56;-38.519999999999996;20.16;1.6800000000000002
2002-06-01;-41.80243323417233;-110.3701875853308;-94.75265284118001;-86.52;51.239999999999995;1.44;1.56
2002-07-01;-76.43563391851666;-111.37212090723588;-83.1717975978395;-98.16;-63.599999999999994;-41.28;1.7999999999999998
2002-08-01;7.458818594129015;5.05710531421679;28.517877907260726;6.0;-29.28;30.240000000000002;1.6800000000000002
2002-09-01;-87.70357246678677;-139.9478401596051;-123.41272387321557;-124.19999999999999;30.839999999999996;15.84;1.6800000000000002
2002-10-01;66.68188711427891;109.67597848282433;72.49342654566561;94.08;-34.92;-65.4;1.6800000000000002
2002-11-01;52.55692100632111;87.3430759351534;45.65617588461834;71.52;34.08;-13.440000000000001;1.44
2002-12-01;-49.968499796889674;-65.96875460498262;-40.34680197703913;-69.12;0.12;26.759999999999998;1.32
2003-01-01;-27.47400060435973;-36.3029166823352;-27.236065357106778;-30.839999999999996;16.68;-11.16;1.2000000000000002
2003-02-01;-16.265372112787762;-12.312806510059389;-41.51430460868709;-22.56;-4.08;-17.4;1.08
2003-03-01;48.068852152901144;-0.7456098216437912;13.262820313794931;13.080000000000002;10.68;-24.96;1.2000000000000002
2003-04-01;69.91508375080981;94.86768470344268;120.68697592002852;98.64000000000001;6.720000000000001;12.36;1.2000000000000002
2003-05-01;53.65609322456998;87.87867071636859;68.91070044626149;72.6;56.28;-3.4799999999999995;1.08
2003-06-01;42.47358018180928;8.792103578859098;15.98040705016265;17.04;20.04;8.16;1.2000000000000002
2003-07-01;4.411293372893243;29.53191033226894;43.63553297363881;28.200000000000003;62.88;-13.559999999999999;0.8400000000000001
2003-08-01;-5.536275703775964;57.90730844455099;-2.1585622389675927;28.08;31.200000000000003;24.36;0.8400000000000001
2003-09-01;0.5945166314531148;-24.679629069887827;11.573118334594696;-14.879999999999999;9.600000000000001;0.12;0.96
2003-10-01;32.91651623972877;81.52036064940731;75.83905451620569;72.96000000000001;32.160000000000004;21.240000000000002;0.8400000000000001
2003-11-01;35.19959595241552;17.979504292160634;14.07539918161223;16.200000000000003;24.240000000000002;22.200000000000003;0.8400000000000001
2003-12-01;68.73069270929358;54.390026036796705;60.570141185160395;51.480000000000004;-36.0;28.92;0.96
2004-01-01;22.574989804115187;28.593714954204835;23.307962816056545;25.799999999999997;33.599999999999994;23.64;0.8400000000000001
2004-02-01;19.894775508528006;0.5624489962963407;47.735543971424676;16.799999999999997;-17.16;6.0;0.72
2004-03-01;-24.639377467533315;-16.17736603841251;-5.222121160493955;-15.84;21.0;2.64;1.08
2004-04-01;27.43198304249752;-38.42402731905286;-26.151274710796322;-21.96;-24.72;-31.44;0.96
2004-05-01;-1.6941577624740476;26.45903496505289;-3.5731561850615714;14.04;-2.52;-4.68;0.72
2004-06-01;4.959412513576406;30.8208155550304;16.323331272912196;22.32;27.119999999999997;16.68;0.96
2004-07-01;-71.68864016415313;-47.70390328609818;-27.568782973222323;-48.72;-45.72;49.44;1.2000000000000002
2004-08-01;6.85560414228363;-12.86879491016574;37.61470875423649;0.96;-19.44;12.24;1.32
2004-09-01;-1.0319608124065591;35.73484441511266;4.481299023204212;19.200000000000003;36.480000000000004;-3.0;1.32
2004-10-01;14.268695482979378;18.608931666464933;33.535466615313595;17.16;3.7199999999999998;-7.4399999999999995;1.32
2004-11-01;47.14390252952182;61.70502101004958;62.38565623053945;54.480000000000004;46.92;21.6;1.7999999999999998
2004-12-01;53.60668959181692;38.25831101147148;40.661346210127235;41.160000000000004;1.44;-0.8400000000000001;1.92
2005-01-01;-51.93897528733932;-25.847692414289078;-21.796804561226406;-33.12;-18.12;23.52;1.92
2005-02-01;23.464138479741692;29.756370620455087;20.36239710739627;22.68;-6.12;19.68;1.92
2005-03-01;-19.251745997407955;-28.87830172303765;-4.731974271098318;-23.64;-16.56;19.080000000000002;2.52
2005-04-01;13.662011651094458;-38.020334497799205;-28.305971904694587;-31.32;-47.76;-4.199999999999999;2.52
2005-05-01;27.556925560239318;48.85828702560851;47.35052233369877;43.8;34.56;-9.72;2.88
2005-06-01;-5.5621256625119315;8.29145965081602;29.79366546929467;6.84;31.44;31.56;2.7600000000000002
2005-07-01;60.02302140045881;48.08978163043514;51.18709743521461;47.04;35.160000000000004;-6.12;2.88
2005-08-01;-13.255972917199353;-1.7733711651199053;-32.26634101166479;-14.64;-11.040000000000001;15.24;3.5999999999999996
2005-09-01;-5.838936988985306;16.289156144869196;12.828467058980369;5.88;-6.959999999999999;9.120000000000001;3.4799999999999995
2005-10-01;-27.361978205838803;-22.748268009405873;-21.996121344213076;-24.240000000000002;-14.52;2.7600000000000002;3.24
2005-11-01;43.156186671264244;52.15046158094347;28.77784100445733;43.32;10.92;-14.28;3.7199999999999998
2005-12-01;21.526344688799615;-0.6130575484976871;0.9084566165030663;-3.0;-5.4;5.28;3.84
2006-01-01;36.649245857933;53.006786453128896;32.43283420686539;36.480000000000004;64.92;13.440000000000001;4.199999999999999
2006-02-01;4.899563303543414;-6.396620783512634;7.773452888272544;-3.5999999999999996;-4.4399999999999995;-3.0;4.08
2006-03-01;16.14789151909914;24.257259219173054;26.81546118169357;17.52;42.599999999999994;7.199999999999999;4.4399999999999995
2006-04-01;-6.182426814956013;22.113886564493875;20.391591854551557;8.76;-16.080000000000002;31.200000000000003;4.32
2006-05-01;-49.95055703076912;-44.306403681705405;-28.843112991239074;-42.839999999999996;-36.480000000000004;30.599999999999998;5.16
2006-06-01;2.030469713502902;0.060014049819359164;-3.8535788073603734;-4.199999999999999;-4.199999999999999;10.56;4.800000000000001
2006-07-01;38.58935170481236;-10.86325391911781;-19.311629388039073;-9.36;-48.84;35.28;4.800000000000001
2006-08-01;-3.3929772330272443;38.70275213194179;32.18962548566957;24.36;10.8;-20.52;5.04
2006-09-01;-16.87629799730854;36.35456657003573;35.03727035597131;22.080000000000002;-16.44;0.6000000000000001;4.92
2006-10-01;37.84309116641252;47.019311233784315;40.0801832600899;38.76;20.64;-0.48;4.92
2006-11-01;47.299429539495165;24.468287649235073;18.544013509809012;20.52;10.32;0.8400000000000001;5.04
2006-12-01;-11.325244028679151;24.908437391015536;4.185068296120336;10.44;-13.200000000000001;37.8;4.800000000000001
2007-01-01;4.212257705632423;27.75191362854784;24.54346876743032;16.799999999999997;1.32;-1.32;5.28
2007-02-01;-18.010249961036;-18.58816115024256;-24.142449420400382;-23.52;15.84;-1.08;4.5600000000000005
2007-03-01;44.886357119432425;9.234862286817831;3.814901372634606;8.16;-0.6000000000000001;-2.64;5.16
2007-04-01;47.72861075068231;50.40462079977043;43.14340564467973;41.88;-24.839999999999996;-13.799999999999999;5.28
2007-05-01;70.56783457188163;43.71504349698948;28.2940879369528;38.88;0.24;-0.48;4.92
2007-06-01;11.426485878886798;-13.219043707057763;-46.815389417734124;-23.52;9.36;-13.440000000000001;4.800000000000001
2007-07-01;-7.2999108651052325;-53.856795172356605;-16.271931087934313;-44.76;-30.119999999999997;-39.96;4.800000000000001
2007-08-01;-4.193459338921106;16.24212374975105;27.470572884765854;11.040000000000001;-1.56;-26.880000000000003;5.04
2007-09-01;102.39155036630004;31.99105487765806;49.45093433511879;38.64;-27.48;-22.32;3.84
2007-10-01;30.304443428587334;17.897029212081435;79.42728414339244;21.6;2.64;-31.200000000000003;3.84
2007-11-01;-56.28630730674347;-45.42239903161432;-87.17546347502692;-57.96;-31.44;-14.16;4.08
2007-12-01;49.23590547559749;-30.667037806487972;7.589781435122349;-10.44;2.4000000000000004;-6.12;3.24
2008-01-01;-131.59678880575342;-46.83146888563948;-91.3544139618371;-76.32000000000001;-10.8;43.8;2.52
2008-02-01;39.75920159866265;-43.167640731970586;-47.89562804645912;-37.08;-2.88;-11.28;1.56
2008-03-01;-14.503248270461464;-3.5430665155053918;-11.112368333851244;-11.16;11.399999999999999;-1.6800000000000002;2.04
2008-04-01;105.3881228696051;52.0312428752445;46.439483649625934;55.199999999999996;-19.68;-11.399999999999999;2.16
2008-05-01;49.92914411355697;16.76902321617074;37.59699122738895;22.32;38.64;-16.56;2.16
2008-06-01;-14.211415612475612;-130.73296928311555;-60.297073945601696;-101.28;15.36;-29.04;2.04
2008-07-01;11.850412783997156;-34.35394375309996;3.7916532621962276;-9.24;29.400000000000002;70.56;1.7999999999999998
2008-08-01;15.260822293221466;4.590361549775514;25.328403037594384;18.36;43.32;18.240000000000002;1.56
2008-09-01;-183.76795891213806;-118.74531701990676;-113.88722637053716;-110.88;-13.919999999999998;75.96000000000001;1.7999999999999998
2008-10-01;-167.36765984765356;-227.62221861231927;-243.1748094597814;-206.76;-27.839999999999996;-34.68;0.96
2008-11-01;-89.53579031253487;-79.5334987024219;-166.81371662901472;-94.32000000000001;-35.519999999999996;-72.24;0.36
2008-12-01;60.903449392549504;23.13491289105015;53.17552464943542;20.88;43.32;-3.0;0.0
2009-01-01;-71.29456097093203;-70.16210593953636;-231.78160614047164;-97.44;0.96;-134.16;0.0
2009-02-01;-106.8612313762173;-114.10473825354039;-207.0247997768829;-121.19999999999999;2.64;-87.24;0.12
2009-03-01;101.36784134036799;94.29214973670159;189.509951674518;107.39999999999999;-0.96;42.72;0.24
2009-04-01;41.32716021277217;138.761551888719;188.84066109205784;122.28;57.239999999999995;66.36;0.12
2009-05-01;57.9367476067284;88.87928376712456;41.40828685110412;62.519999999999996;-28.08;-2.7600000000000002;0.0
2009-06-01;35.879541638818786;-10.436235518745267;26.811362866904133;5.16;31.44;-32.64;0.12
2009-07-01;77.0786706310998;101.66825375534134;97.00136523301481;92.64;24.839999999999996;63.36;0.12
2009-08-01;20.2294281130426;47.69186479625074;28.986654269906907;39.96;-10.8;93.0;0.12
2009-09-01;44.66798532847737;54.43498995220425;60.41542793756551;48.96;29.52;11.16;0.12
2009-10-01;-40.582416268483136;-19.919877135703533;-65.96275873116008;-31.08;-50.760000000000005;-50.16;0.0
2009-11-01;87.16430517726366;68.45850222024701;47.68032878726531;66.72;-30.0;-2.04;0.0
2009-12-01;44.85841941068291;41.83314867283782;0.11940350032506389;33.0;73.19999999999999;0.0;0.12
2010-01-01;-24.630331436390364;-57.927899655365685;-12.69081311034724;-40.32;4.5600000000000005;3.5999999999999996;0.0
2010-02-01;14.06813464858875;46.99346473694668;43.9690420524465;40.8;14.52;37.92;0.0
2010-03-01;55.58282468433612;72.9336127447435;100.33696635030462;75.72;17.16;25.32;0.12
2010-04-01;-3.5692437126555108;23.793018137980795;37.30545147959524;24.0;59.64;33.72;0.12
2010-05-01;-84.75684152438471;-106.29140940109593;-79.70685650499959;-94.67999999999999;0.6000000000000001;-28.56;0.12
2010-06-01;-27.42971839361288;-64.8992939070416;-90.11810903513154;-66.72;-23.64;-54.0;0.12
2010-07-01;60.11131910947354;93.14442105258013;75.77170995025382;83.16;2.04;-3.12;0.12
2010-08-01;-22.135731243767477;-50.59202813499368;-83.76702422741121;-57.239999999999995;-36.0;-23.4;0.12
2010-09-01;111.0174678090809;108.8793006771948;142.7117805182791;114.47999999999999;47.04;-37.56;0.12
2010-10-01;26.510855925560286;47.11148545802305;67.59051776666368;46.56;13.559999999999999;-31.200000000000003;0.12
2010-11-01;-26.553926091915333;8.065462278975584;4.939567677756818;7.199999999999999;44.400000000000006;-10.8;0.12
2010-12-01;69.8456837858592;88.39968135703077;61.2956944198331;81.84;8.28;45.839999999999996;0.12
2011-01-01;3.914532902137938;22.04530079634361;55.998927264491144;23.88;-29.64;9.84;0.12
2011-02-01;35.58586919046167;46.71198693764477;38.12564170395505;41.88;18.36;13.200000000000001;0.12
2011-03-01;20.872099043497528;4.314717420332321;-18.130204101346727;5.4;31.200000000000003;-18.96;0.12
2011-04-01;61.308090106191244;34.541225710669934;17.51658165059743;34.8;-4.08;-30.240000000000002;0.0
2011-05-01;16.83170563678151;-23.954423387335616;-31.338249884920288;-15.24;-8.399999999999999;-24.96;0.0
2011-06-01;-16.902242206044782;-21.12715939762136;-28.168821994446454;-21.0;-1.92;-3.84;0.0
2011-07-01;-21.03754406586002;-23.529459153015516;-42.03454131536706;-28.32;-16.200000000000003;-14.52;0.0
2011-08-01;-20.368801518359547;-80.06602876205824;-92.12797947152973;-71.88;-36.599999999999994;-29.759999999999998;0.12
2011-09-01;-57.651121306578005;-109.56862533157914;-127.17941942321178;-91.08;-42.36;-16.919999999999998;0.0
2011-10-01;107.02664447046524;146.19901848336374;149.91588682506884;136.2;41.04;-2.16;0.0
2011-11-01;3.469754789419456;-3.1610649679830862;-18.53461132134509;-3.3600000000000003;-2.04;-4.08;0.0
2011-12-01;20.055317637334074;-4.0650011757177005;15.164235776771049;8.879999999999999;-8.399999999999999;21.240000000000002;0.0
2012-01-01;13.98684391331616;78.79156036753072;71.59262930599097;60.599999999999994;25.799999999999997;-13.559999999999999;0.0
2012-02-01;44.09114204104803;56.94166530150345;40.68350947560816;53.04;-21.0;0.96;0.0
2012-03-01;27.572873248296467;15.738665625646892;56.8520936633323;37.32;-7.4399999999999995;11.040000000000001;0.0
2012-04-01;14.330834227770094;-15.60669711057417;-16.69751432869228;-10.2;-6.24;-5.76;0.0
2012-05-01;-63.29284746772607;-85.01729480533905;-78.86467100281692;-74.28;0.0;-7.08;0.12
2012-06-01;58.75622525651888;46.18689610618493;45.69903327000907;46.68;9.120000000000001;5.28;0.0
2012-07-01;9.619077819748068;8.928022061956817;14.060621062876244;9.48;-31.32;-3.24;0.0
2012-08-01;36.65647659829753;28.939859795357272;36.25662525352681;30.599999999999998;4.800000000000001;15.72;0.12
2012-09-01;39.49618379539545;32.62937317160505;24.00827207245617;32.76;5.88;18.36;0.12
2012-10-01;-40.26894390276969;-4.186542259504788;-56.777577271970934;-21.12;-13.799999999999999;45.480000000000004;0.12
2012-11-01;15.742877951284095;6.5068946464236;-0.201870624018505;9.36;7.08;-11.64;0.12
2012-12-01;23.49766600797644;17.82479255371999;-5.440893059525634;14.16;17.759999999999998;42.96;0.12
